Date,Room Id,is_sold,Market Segment,Rate,LOS,Booking Date,DBA
2025-03-12,117,1,Corporate,104.0,5,2025-03-08,13.0
2025-03-12,118,1,Online TA,122.0,4,2025-03-10,36.0
2025-03-12,119,1,Online TA,135.0,4,2025-03-11,58.0
2025-03-12,120,1,Online TA,125.0,5,2025-03-08,-1.0
2025-03-12,121,1,Online TA,111.0,5,2025-03-10,2.0
2025-03-12,122,0,,0.0,0,,
2025-03-12,123,1,Group,83.0,5,2025-03-12,43.0
2025-03-12,124,1,Retail,130.0,3,2025-03-11,64.0
2025-03-12,125,0,,0.0,0,,
2025-03-12,126,1,Group,56.0,5,2025-03-09,66.0
2025-03-12,127,1,Corporate,65.0,3,2025-03-10,38.0
2025-03-12,128,1,Transient,76.0,3,2025-03-12,10.0
2025-03-12,129,1,Transient,66.0,2,2025-03-11,60.0
2025-03-12,130,1,Retail,105.0,4,2025-03-10,53.0
2025-03-13,101,1,Corporate,102.0,5,2025-03-10,26.0
2025-03-13,102,1,Retail,159.0,2,2025-03-12,34.0
2025-03-13,103,1,Corporate,106.0,4,2025-03-13,85.0
2025-03-13,104,1,Transient,124.0,5,2025-03-09,67.0
2025-03-13,105,1,Online TA,103.0,5,2025-03-09,47.0
2025-03-13,106,1,Corporate,77.0,5,2025-03-10,12.0
2025-03-13,107,0,,0.0,0,,
2025-03-13,108,1,Retail,102.0,3,2025-03-13,50.0
2025-03-13,109,1,Group,82.0,2,2025-03-13,44.0
2025-03-13,110,1,Group,65.0,5,2025-03-10,75.0
2025-03-13,111,0,,0.0,0,,
2025-03-13,112,1,Transient,98.0,2,2025-03-13,9.0
2025-03-13,113,1,Offline TA/TO,107.0,4,2025-03-13,80.0
2025-03-13,114,1,Offline TA/TO,36.0,5,2025-03-12,5.0
2025-03-13,115,1,Retail,123.0,5,2025-03-11,63.0
2025-03-13,116,1,Retail,148.0,3,2025-03-13,77.0
2025-03-13,117,1,Online TA,114.0,4,2025-03-13,25.0
2025-03-13,118,1,Online TA,122.0,4,2025-03-10,35.0
2025-03-13,119,1,Online TA,135.0,4,2025-03-11,57.0
2025-03-13,120,1,Retail,80.0,2,2025-03-13,37.0
2025-03-13,121,1,Online TA,111.0,5,2025-03-10,1.0
2025-03-13,122,1,Offline TA/TO,127.0,1,2025-03-13,11.0
2025-03-13,123,1,Group,83.0,5,2025-03-12,42.0
2025-03-13,124,1,Retail,130.0,3,2025-03-11,63.0
2025-03-13,125,0,,0.0,0,,
2025-03-13,126,1,Group,56.0,5,2025-03-09,65.0
2025-03-13,127,1,Corporate,87.0,5,2025-03-13,15.0
2025-03-13,128,1,Transient,76.0,3,2025-03-12,9.0
2025-03-13,129,0,,0.0,0,,
2025-03-13,130,1,Retail,105.0,4,2025-03-10,52.0
2025-03-14,101,1,Corporate,102.0,5,2025-03-10,25.0
2025-03-14,102,1,Transient,91.0,3,2025-03-14,85.0
2025-03-14,103,1,Corporate,106.0,4,2025-03-13,84.0
2025-03-14,104,0,,0.0,0,,
2025-03-14,105,1,Group,126.0,3,2025-03-14,17.0
2025-03-14,106,1,Corporate,77.0,5,2025-03-10,11.0
2025-03-14,107,0,,0.0,0,,
2025-03-14,108,1,Retail,102.0,3,2025-03-13,49.0
2025-03-14,109,1,Group,82.0,2,2025-03-13,43.0
2025-03-14,110,1,Group,65.0,5,2025-03-10,74.0
2025-03-14,111,0,,0.0,0,,
2025-03-14,112,1,Transient,98.0,2,2025-03-13,8.0
2025-03-14,113,1,Offline TA/TO,107.0,4,2025-03-13,79.0
2025-03-14,114,1,Offline TA/TO,36.0,5,2025-03-12,4.0
2025-03-14,115,1,Retail,123.0,5,2025-03-11,62.0
2025-03-14,116,1,Retail,148.0,3,2025-03-13,76.0
2025-03-14,117,1,Online TA,114.0,4,2025-03-13,24.0
2025-03-14,118,1,Group,102.0,3,2025-03-14,57.0
2025-03-14,119,1,Online TA,135.0,4,2025-03-11,56.0
2025-03-14,120,1,Retail,80.0,2,2025-03-13,36.0
2025-03-14,121,1,Online TA,111.0,5,2025-03-10,0.0
2025-03-14,122,1,Group,117.0,1,2025-03-14,18.0
2025-03-14,123,1,Group,83.0,5,2025-03-12,41.0
2025-03-14,124,0,,0.0,0,,
2025-03-14,125,1,Retail,127.0,1,2025-03-14,52.0
2025-03-14,126,0,,0.0,0,,
2025-03-14,127,1,Corporate,87.0,5,2025-03-13,14.0
2025-03-14,128,1,Transient,76.0,3,2025-03-12,8.0
2025-03-14,129,1,Group,88.0,1,2025-03-14,12.0
2025-03-14,130,1,Transient,77.0,5,2025-03-14,58.0
2025-03-15,101,1,Offline TA/TO,94.0,5,2025-03-15,14.0
2025-03-15,102,1,Transient,91.0,3,2025-03-14,84.0
2025-03-15,103,1,Corporate,106.0,4,2025-03-13,83.0
2025-03-15,104,0,,0.0,0,,
2025-03-15,105,1,Group,126.0,3,2025-03-14,16.0
2025-03-15,106,0,,0.0,0,,
2025-03-15,107,0,,0.0,0,,
2025-03-15,108,1,Retail,102.0,3,2025-03-13,48.0
2025-03-15,109,1,Offline TA/TO,66.0,2,2025-03-15,23.0
2025-03-15,110,0,,0.0,0,,
2025-03-15,111,1,Transient,30.0,4,2025-03-15,46.0
2025-03-15,112,0,,0.0,0,,
2025-03-15,113,1,Offline TA/TO,107.0,4,2025-03-13,78.0
2025-03-15,114,1,Offline TA/TO,36.0,5,2025-03-12,3.0
2025-03-15,115,1,Retail,123.0,5,2025-03-11,61.0
2025-03-15,116,1,Retail,148.0,3,2025-03-13,75.0
2025-03-15,117,1,Online TA,114.0,4,2025-03-13,23.0
2025-03-15,118,1,Group,102.0,3,2025-03-14,56.0
2025-03-15,119,1,Retail,149.0,2,2025-03-15,57.0
2025-03-15,120,1,Corporate,56.0,4,2025-03-15,0.0
2025-03-15,121,1,Corporate,81.0,4,2025-03-15,80.0
2025-03-15,122,1,Online TA,90.0,1,2025-03-15,65.0
2025-03-15,123,1,Group,83.0,5,2025-03-12,40.0
2025-03-15,124,1,Corporate,93.0,3,2025-03-15,69.0
2025-03-15,125,1,Offline TA/TO,87.0,4,2025-03-15,49.0
2025-03-15,126,1,Corporate,94.0,4,2025-03-15,67.0
2025-03-15,127,1,Corporate,87.0,5,2025-03-13,13.0
2025-03-15,128,1,Online TA,135.0,4,2025-03-15,51.0
2025-03-15,129,1,Offline TA/TO,82.0,2,2025-03-15,21.0
2025-03-15,130,1,Transient,77.0,5,2025-03-14,57.0
2025-03-16,101,1,Offline TA/TO,94.0,5,2025-03-15,13.0
2025-03-16,102,1,Transient,91.0,3,2025-03-14,83.0
2025-03-16,103,1,Corporate,106.0,4,2025-03-13,82.0
2025-03-16,104,0,,0.0,0,,
2025-03-16,105,1,Group,126.0,3,2025-03-14,15.0
2025-03-16,106,0,,0.0,0,,
2025-03-16,107,0,,0.0,0,,
2025-03-16,108,0,,0.0,0,,
2025-03-16,109,1,Offline TA/TO,66.0,2,2025-03-15,22.0
2025-03-16,110,1,Corporate,58.0,2,2025-03-16,82.0
2025-03-16,111,1,Transient,30.0,4,2025-03-15,45.0
2025-03-16,112,0,,0.0,0,,
2025-03-16,113,1,Offline TA/TO,107.0,4,2025-03-13,77.0
2025-03-16,114,1,Offline TA/TO,36.0,5,2025-03-12,2.0
2025-03-16,115,1,Offline TA/TO,112.0,2,2025-03-16,50.0
2025-03-16,116,1,Transient,88.0,5,2025-03-16,51.0
2025-03-16,117,1,Online TA,114.0,4,2025-03-13,22.0
2025-03-16,118,1,Group,102.0,3,2025-03-14,55.0
2025-03-16,119,1,Retail,149.0,2,2025-03-15,56.0
2025-03-16,120,1,Corporate,56.0,4,2025-03-15,-1.0
2025-03-16,121,1,Corporate,81.0,4,2025-03-15,79.0
2025-03-16,122,0,,0.0,0,,
2025-03-16,123,1,Group,83.0,5,2025-03-12,39.0
2025-03-16,124,1,Corporate,93.0,3,2025-03-15,68.0
2025-03-16,125,1,Offline TA/TO,87.0,4,2025-03-15,48.0
2025-03-16,126,1,Corporate,94.0,4,2025-03-15,66.0
2025-03-16,127,1,Corporate,87.0,5,2025-03-13,12.0
2025-03-16,128,1,Online TA,135.0,4,2025-03-15,50.0
2025-03-16,129,1,Offline TA/TO,82.0,2,2025-03-15,20.0
2025-03-16,130,1,Transient,77.0,5,2025-03-14,56.0
2025-03-17,101,1,Offline TA/TO,94.0,5,2025-03-15,12.0
2025-03-17,102,1,Retail,60.0,4,2025-03-17,81.0
2025-03-17,103,1,Offline TA/TO,111.0,1,2025-03-17,50.0
2025-03-17,104,0,,0.0,0,,
2025-03-17,105,0,,0.0,0,,
2025-03-17,106,1,Retail,192.0,3,2025-03-17,70.0
2025-03-17,107,1,Offline TA/TO,105.0,4,2025-03-17,1.0
2025-03-17,108,0,,0.0,0,,
2025-03-17,109,0,,0.0,0,,
2025-03-17,110,1,Corporate,58.0,2,2025-03-16,81.0
2025-03-17,111,1,Transient,30.0,4,2025-03-15,44.0
2025-03-17,112,0,,0.0,0,,
2025-03-17,113,0,,0.0,0,,
2025-03-17,114,1,Retail,118.0,2,2025-03-17,79.0
2025-03-17,115,1,Offline TA/TO,112.0,2,2025-03-16,49.0
2025-03-17,116,1,Transient,88.0,5,2025-03-16,50.0
2025-03-17,117,0,,0.0,0,,
2025-03-17,118,1,Corporate,49.0,4,2025-03-17,16.0
2025-03-17,119,0,,0.0,0,,
2025-03-17,120,1,Corporate,56.0,4,2025-03-15,-2.0
2025-03-17,121,1,Corporate,81.0,4,2025-03-15,78.0
2025-03-17,122,1,Group,59.0,1,2025-03-17,55.0
2025-03-17,123,0,,0.0,0,,
2025-03-17,124,1,Corporate,93.0,3,2025-03-15,67.0
2025-03-17,125,1,Offline TA/TO,87.0,4,2025-03-15,47.0
2025-03-17,126,1,Corporate,94.0,4,2025-03-15,65.0
2025-03-17,127,1,Corporate,87.0,5,2025-03-13,11.0
2025-03-17,128,1,Online TA,135.0,4,2025-03-15,49.0
2025-03-17,129,0,,0.0,0,,
2025-03-17,130,1,Transient,77.0,5,2025-03-14,55.0
2025-03-18,101,1,Offline TA/TO,94.0,5,2025-03-15,11.0
2025-03-18,102,1,Retail,60.0,4,2025-03-17,80.0
2025-03-18,103,1,Offline TA/TO,94.0,2,2025-03-18,41.0
2025-03-18,104,1,Retail,142.0,5,2025-03-18,47.0
2025-03-18,105,0,,0.0,0,,
2025-03-18,106,1,Retail,192.0,3,2025-03-17,69.0
2025-03-18,107,1,Offline TA/TO,105.0,4,2025-03-17,0.0
2025-03-18,108,1,Transient,87.0,3,2025-03-18,60.0
2025-03-18,109,1,Transient,126.0,3,2025-03-18,27.0
2025-03-18,110,1,Group,85.0,4,2025-03-18,55.0
2025-03-18,111,1,Transient,30.0,4,2025-03-15,43.0
2025-03-18,112,1,Corporate,70.0,4,2025-03-18,24.0
2025-03-18,113,1,Retail,104.0,2,2025-03-18,67.0
2025-03-18,114,1,Retail,118.0,2,2025-03-17,78.0
2025-03-18,115,1,Online TA,180.0,3,2025-03-18,55.0
2025-03-18,116,1,Transient,88.0,5,2025-03-16,49.0
2025-03-18,117,1,Retail,144.0,2,2025-03-18,6.0
2025-03-18,118,1,Corporate,49.0,4,2025-03-17,15.0
2025-03-18,119,1,Group,39.0,2,2025-03-18,52.0
2025-03-18,120,1,Corporate,56.0,4,2025-03-15,-3.0
2025-03-18,121,1,Corporate,81.0,4,2025-03-15,77.0
2025-03-18,122,1,Group,100.0,3,2025-03-18,29.0
2025-03-18,123,0,,0.0,0,,
2025-03-18,124,1,Online TA,83.0,4,2025-03-18,90.0
2025-03-18,125,1,Offline TA/TO,87.0,4,2025-03-15,46.0
2025-03-18,126,1,Corporate,94.0,4,2025-03-15,64.0
2025-03-18,127,0,,0.0,0,,
2025-03-18,128,1,Online TA,135.0,4,2025-03-15,48.0
2025-03-18,129,1,Online TA,114.0,3,2025-03-18,25.0
2025-03-18,130,1,Transient,77.0,5,2025-03-14,54.0
2025-03-19,101,1,Offline TA/TO,94.0,5,2025-03-15,10.0
2025-03-19,102,1,Retail,60.0,4,2025-03-17,79.0
2025-03-19,103,1,Offline TA/TO,94.0,2,2025-03-18,40.0
2025-03-19,104,1,Retail,142.0,5,2025-03-18,46.0
2025-03-19,105,0,,0.0,0,,
2025-03-19,106,1,Retail,192.0,3,2025-03-17,68.0
2025-03-19,107,1,Offline TA/TO,105.0,4,2025-03-17,-1.0
2025-03-19,108,1,Transient,87.0,3,2025-03-18,59.0
2025-03-19,109,1,Transient,126.0,3,2025-03-18,26.0
2025-03-19,110,1,Group,85.0,4,2025-03-18,54.0
2025-03-19,111,0,,0.0,0,,
2025-03-19,112,1,Corporate,70.0,4,2025-03-18,23.0
2025-03-19,113,1,Retail,104.0,2,2025-03-18,66.0
2025-03-19,114,1,Retail,126.0,1,2025-03-19,72.0
2025-03-19,115,1,Online TA,180.0,3,2025-03-18,54.0
2025-03-19,116,1,Transient,88.0,5,2025-03-16,48.0
2025-03-19,117,1,Retail,144.0,2,2025-03-18,5.0
2025-03-19,118,1,Corporate,49.0,4,2025-03-17,14.0
2025-03-19,119,1,Group,39.0,2,2025-03-18,51.0
2025-03-19,120,1,Retail,146.0,5,2025-03-19,60.0
2025-03-19,121,1,Offline TA/TO,72.0,4,2025-03-19,85.0
2025-03-19,122,1,Group,100.0,3,2025-03-18,28.0
2025-03-19,123,1,Online TA,104.0,4,2025-03-19,41.0
2025-03-19,124,1,Online TA,83.0,4,2025-03-18,89.0
2025-03-19,125,1,Transient,107.0,1,2025-03-19,70.0
2025-03-19,126,1,Group,91.0,4,2025-03-19,13.0
2025-03-19,127,0,,0.0,0,,
2025-03-19,128,1,Transient,41.0,2,2025-03-19,60.0
2025-03-19,129,1,Online TA,114.0,3,2025-03-18,24.0
2025-03-19,130,1,Online TA,136.0,3,2025-03-19,27.0
2025-03-20,101,1,Corporate,61.0,2,2025-03-20,55.0
2025-03-20,102,1,Retail,60.0,4,2025-03-17,78.0
2025-03-20,103,1,Group,32.0,1,2025-03-20,48.0
2025-03-20,104,1,Retail,142.0,5,2025-03-18,45.0
2025-03-20,105,0,,0.0,0,,
2025-03-20,106,0,,0.0,0,,
2025-03-20,107,1,Offline TA/TO,105.0,4,2025-03-17,-2.0
2025-03-20,108,1,Transient,87.0,3,2025-03-18,58.0
2025-03-20,109,1,Transient,126.0,3,2025-03-18,25.0
2025-03-20,110,1,Group,85.0,4,2025-03-18,53.0
2025-03-20,111,1,Retail,95.0,1,2025-03-20,18.0
2025-03-20,112,1,Corporate,70.0,4,2025-03-18,22.0
2025-03-20,113,1,Retail,140.0,5,2025-03-20,2.0
2025-03-20,114,1,Corporate,77.0,5,2025-03-20,55.0
2025-03-20,115,1,Online TA,180.0,3,2025-03-18,53.0
2025-03-20,116,1,Transient,88.0,5,2025-03-16,47.0
2025-03-20,117,1,Transient,60.0,1,2025-03-20,76.0
2025-03-20,118,1,Corporate,49.0,4,2025-03-17,13.0
2025-03-20,119,1,Online TA,191.0,2,2025-03-20,73.0
2025-03-20,120,1,Retail,146.0,5,2025-03-19,59.0
2025-03-20,121,1,Offline TA/TO,72.0,4,2025-03-19,84.0
2025-03-20,122,1,Group,100.0,3,2025-03-18,27.0
2025-03-20,123,1,Online TA,104.0,4,2025-03-19,40.0
2025-03-20,124,1,Online TA,83.0,4,2025-03-18,88.0
2025-03-20,125,0,,0.0,0,,
2025-03-20,126,1,Group,91.0,4,2025-03-19,12.0
2025-03-20,127,0,,0.0,0,,
2025-03-20,128,1,Transient,41.0,2,2025-03-19,59.0
2025-03-20,129,1,Online TA,114.0,3,2025-03-18,23.0
2025-03-20,130,1,Online TA,136.0,3,2025-03-19,26.0
2025-03-21,101,1,Corporate,61.0,2,2025-03-20,54.0
2025-03-21,102,0,,0.0,0,,
2025-03-21,103,0,,0.0,0,,
2025-03-21,104,1,Retail,142.0,5,2025-03-18,44.0
2025-03-21,105,1,Transient,144.0,4,2025-03-21,89.0
2025-03-21,106,1,Corporate,74.0,3,2025-03-21,20.0
2025-03-21,107,1,Corporate,128.0,1,2025-03-21,21.0
2025-03-21,108,0,,0.0,0,,
2025-03-21,109,0,,0.0,0,,
2025-03-21,110,1,Group,85.0,4,2025-03-18,52.0
2025-03-21,111,0,,0.0,0,,
2025-03-21,112,1,Corporate,70.0,4,2025-03-18,21.0
2025-03-21,113,1,Retail,140.0,5,2025-03-20,1.0
2025-03-21,114,1,Corporate,77.0,5,2025-03-20,54.0
2025-03-21,115,1,Online TA,116.0,5,2025-03-21,2.0
2025-03-21,116,0,,0.0,0,,
2025-03-21,117,1,Retail,80.0,3,2025-03-21,84.0
2025-03-21,118,1,Offline TA/TO,77.0,1,2025-03-21,56.0
2025-03-21,119,1,Online TA,191.0,2,2025-03-20,72.0
2025-03-21,120,1,Retail,146.0,5,2025-03-19,58.0
2025-03-21,121,1,Offline TA/TO,72.0,4,2025-03-19,83.0
2025-03-21,122,1,Transient,94.0,2,2025-03-21,39.0
2025-03-21,123,1,Online TA,104.0,4,2025-03-19,39.0
2025-03-21,124,1,Online TA,83.0,4,2025-03-18,87.0
2025-03-21,125,0,,0.0,0,,
2025-03-21,126,1,Group,91.0,4,2025-03-19,11.0
2025-03-21,127,0,,0.0,0,,
2025-03-21,128,1,Offline TA/TO,87.0,1,2025-03-21,32.0
2025-03-21,129,1,Transient,42.0,3,2025-03-21,25.0
2025-03-21,130,1,Online TA,136.0,3,2025-03-19,25.0
2025-03-22,101,1,Corporate,92.0,4,2025-03-22,40.0
2025-03-22,102,1,Corporate,63.0,2,2025-03-22,15.0
2025-03-22,103,0,,0.0,0,,
2025-03-22,104,1,Retail,142.0,5,2025-03-18,43.0
2025-03-22,105,1,Transient,144.0,4,2025-03-21,88.0
2025-03-22,106,1,Corporate,74.0,3,2025-03-21,19.0
2025-03-22,107,1,Group,99.0,3,2025-03-22,60.0
2025-03-22,108,1,Group,77.0,2,2025-03-22,17.0
2025-03-22,109,0,,0.0,0,,
2025-03-22,110,1,Online TA,140.0,5,2025-03-22,36.0
2025-03-22,111,0,,0.0,0,,
2025-03-22,112,0,,0.0,0,,
2025-03-22,113,1,Retail,140.0,5,2025-03-20,0.0
2025-03-22,114,1,Corporate,77.0,5,2025-03-20,53.0
2025-03-22,115,1,Online TA,116.0,5,2025-03-21,1.0
2025-03-22,116,1,Group,96.0,4,2025-03-22,77.0
2025-03-22,117,1,Retail,80.0,3,2025-03-21,83.0
2025-03-22,118,0,,0.0,0,,
2025-03-22,119,1,Retail,164.0,2,2025-03-22,89.0
2025-03-22,120,1,Retail,146.0,5,2025-03-19,57.0
2025-03-22,121,1,Offline TA/TO,72.0,4,2025-03-19,82.0
2025-03-22,122,1,Transient,94.0,2,2025-03-21,38.0
2025-03-22,123,1,Online TA,104.0,4,2025-03-19,38.0
2025-03-22,124,1,Online TA,142.0,1,2025-03-22,80.0
2025-03-22,125,1,Group,146.0,4,2025-03-22,16.0
2025-03-22,126,1,Group,91.0,4,2025-03-19,10.0
2025-03-22,127,1,Transient,121.0,3,2025-03-22,14.0
2025-03-22,128,1,Corporate,96.0,5,2025-03-22,69.0
2025-03-22,129,1,Transient,42.0,3,2025-03-21,24.0
2025-03-22,130,0,,0.0,0,,
2025-03-23,101,1,Corporate,92.0,4,2025-03-22,39.0
2025-03-23,102,1,Corporate,63.0,2,2025-03-22,14.0
2025-03-23,103,0,,0.0,0,,
2025-03-23,104,1,Transient,103.0,2,2025-03-23,26.0
2025-03-23,105,1,Transient,144.0,4,2025-03-21,87.0
2025-03-23,106,1,Corporate,74.0,3,2025-03-21,18.0
2025-03-23,107,1,Group,99.0,3,2025-03-22,59.0
2025-03-23,108,1,Group,77.0,2,2025-03-22,16.0
2025-03-23,109,1,Group,146.0,3,2025-03-23,71.0
2025-03-23,110,1,Online TA,140.0,5,2025-03-22,35.0
2025-03-23,111,1,Group,146.0,2,2025-03-23,28.0
2025-03-23,112,1,Retail,212.0,5,2025-03-23,87.0
2025-03-23,113,1,Retail,140.0,5,2025-03-20,-1.0
2025-03-23,114,1,Corporate,77.0,5,2025-03-20,52.0
2025-03-23,115,1,Online TA,116.0,5,2025-03-21,0.0
2025-03-23,116,1,Group,96.0,4,2025-03-22,76.0
2025-03-23,117,1,Retail,80.0,3,2025-03-21,82.0
2025-03-23,118,1,Offline TA/TO,78.0,3,2025-03-23,39.0
2025-03-23,119,1,Retail,164.0,2,2025-03-22,88.0
2025-03-23,120,1,Retail,146.0,5,2025-03-19,56.0
2025-03-23,121,1,Offline TA/TO,93.0,4,2025-03-23,42.0
2025-03-23,122,1,Group,117.0,4,2025-03-23,63.0
2025-03-23,123,0,,0.0,0,,
2025-03-23,124,1,Offline TA/TO,145.0,3,2025-03-23,18.0
2025-03-23,125,1,Group,146.0,4,2025-03-22,15.0
2025-03-23,126,1,Group,146.0,4,2025-03-23,73.0
2025-03-23,127,1,Transient,121.0,3,2025-03-22,13.0
2025-03-23,128,1,Corporate,96.0,5,2025-03-22,68.0
2025-03-23,129,1,Transient,42.0,3,2025-03-21,23.0
2025-03-23,130,0,,0.0,0,,
2025-03-24,101,1,Corporate,92.0,4,2025-03-22,38.0
2025-03-24,102,1,Corporate,62.0,5,2025-03-24,32.0
2025-03-24,103,1,Transient,78.0,4,2025-03-24,79.0
2025-03-24,104,1,Transient,103.0,2,2025-03-23,25.0
2025-03-24,105,1,Transient,144.0,4,2025-03-21,86.0
2025-03-24,106,1,Group,90.0,2,2025-03-24,61.0
2025-03-24,107,1,Group,99.0,3,2025-03-22,58.0
2025-03-24,108,0,,0.0,0,,
2025-03-24,109,1,Group,146.0,3,2025-03-23,70.0
2025-03-24,110,1,Online TA,140.0,5,2025-03-22,34.0
2025-03-24,111,1,Group,146.0,2,2025-03-23,27.0
2025-03-24,112,1,Retail,212.0,5,2025-03-23,86.0
2025-03-24,113,1,Retail,140.0,5,2025-03-20,-2.0
2025-03-24,114,1,Corporate,77.0,5,2025-03-20,51.0
2025-03-24,115,1,Online TA,116.0,5,2025-03-21,-1.0
2025-03-24,116,1,Group,96.0,4,2025-03-22,75.0
2025-03-24,117,0,,0.0,0,,
2025-03-24,118,1,Offline TA/TO,78.0,3,2025-03-23,38.0
2025-03-24,119,1,Retail,65.0,5,2025-03-24,16.0
2025-03-24,120,0,,0.0,0,,
2025-03-24,121,1,Offline TA/TO,93.0,4,2025-03-23,41.0
2025-03-24,122,1,Group,117.0,4,2025-03-23,62.0
2025-03-24,123,0,,0.0,0,,
2025-03-24,124,1,Offline TA/TO,145.0,3,2025-03-23,17.0
2025-03-24,125,1,Group,146.0,4,2025-03-22,14.0
2025-03-24,126,1,Group,146.0,4,2025-03-23,72.0
2025-03-24,127,1,Transient,121.0,3,2025-03-22,12.0
2025-03-24,128,1,Corporate,96.0,5,2025-03-22,67.0
2025-03-24,129,1,Group,71.0,1,2025-03-24,46.0
2025-03-24,130,0,,0.0,0,,
2025-03-25,101,1,Corporate,92.0,4,2025-03-22,37.0
2025-03-25,102,1,Corporate,62.0,5,2025-03-24,31.0
2025-03-25,103,1,Transient,78.0,4,2025-03-24,78.0
2025-03-25,104,1,Retail,108.0,2,2025-03-25,81.0
2025-03-25,105,0,,0.0,0,,
2025-03-25,106,1,Group,90.0,2,2025-03-24,60.0
2025-03-25,107,1,Corporate,82.0,3,2025-03-25,45.0
2025-03-25,108,0,,0.0,0,,
2025-03-25,109,1,Group,146.0,3,2025-03-23,69.0
2025-03-25,110,1,Online TA,140.0,5,2025-03-22,33.0
2025-03-25,111,0,,0.0,0,,
2025-03-25,112,1,Retail,212.0,5,2025-03-23,85.0
2025-03-25,113,1,Corporate,71.0,4,2025-03-25,56.0
2025-03-25,114,1,Offline TA/TO,98.0,5,2025-03-25,7.0
2025-03-25,115,1,Online TA,116.0,5,2025-03-21,-2.0
2025-03-25,116,1,Group,96.0,4,2025-03-22,74.0
2025-03-25,117,1,Retail,92.0,2,2025-03-25,35.0
2025-03-25,118,1,Offline TA/TO,78.0,3,2025-03-23,37.0
2025-03-25,119,1,Retail,65.0,5,2025-03-24,15.0
2025-03-25,120,1,Corporate,65.0,3,2025-03-25,6.0
2025-03-25,121,1,Offline TA/TO,93.0,4,2025-03-23,40.0
2025-03-25,122,1,Group,117.0,4,2025-03-23,61.0
2025-03-25,123,1,Corporate,93.0,5,2025-03-25,2.0
2025-03-25,124,1,Offline TA/TO,145.0,3,2025-03-23,16.0
2025-03-25,125,1,Group,146.0,4,2025-03-22,13.0
2025-03-25,126,1,Group,146.0,4,2025-03-23,71.0
2025-03-25,127,1,Group,97.0,5,2025-03-25,12.0
2025-03-25,128,1,Corporate,96.0,5,2025-03-22,66.0
2025-03-25,129,1,Offline TA/TO,93.0,4,2025-03-25,52.0
2025-03-25,130,1,Transient,133.0,1,2025-03-25,29.0
2025-03-26,101,0,,0.0,0,,
2025-03-26,102,1,Corporate,62.0,5,2025-03-24,30.0
2025-03-26,103,1,Transient,78.0,4,2025-03-24,77.0
2025-03-26,104,1,Retail,108.0,2,2025-03-25,80.0
2025-03-26,105,0,,0.0,0,,
2025-03-26,106,0,,0.0,0,,
2025-03-26,107,1,Corporate,82.0,3,2025-03-25,44.0
2025-03-26,108,1,Transient,118.0,5,2025-03-26,47.0
2025-03-26,109,1,Online TA,159.0,5,2025-03-26,35.0
2025-03-26,110,1,Online TA,140.0,5,2025-03-22,32.0
2025-03-26,111,1,Retail,185.0,4,2025-03-26,56.0
2025-03-26,112,1,Retail,212.0,5,2025-03-23,84.0
2025-03-26,113,1,Corporate,71.0,4,2025-03-25,55.0
2025-03-26,114,1,Offline TA/TO,98.0,5,2025-03-25,6.0
2025-03-26,115,1,Transient,150.0,3,2025-03-26,7.0
2025-03-26,116,1,Transient,58.0,3,2025-03-26,54.0
2025-03-26,117,1,Retail,92.0,2,2025-03-25,34.0
2025-03-26,118,1,Corporate,75.0,3,2025-03-26,16.0
2025-03-26,119,1,Retail,65.0,5,2025-03-24,14.0
2025-03-26,120,1,Corporate,65.0,3,2025-03-25,5.0
2025-03-26,121,1,Offline TA/TO,93.0,4,2025-03-23,39.0
2025-03-26,122,1,Group,117.0,4,2025-03-23,60.0
2025-03-26,123,1,Corporate,93.0,5,2025-03-25,1.0
2025-03-26,124,0,,0.0,0,,
2025-03-26,125,1,Transient,131.0,4,2025-03-26,61.0
2025-03-26,126,1,Group,146.0,4,2025-03-23,70.0
2025-03-26,127,1,Group,97.0,5,2025-03-25,11.0
2025-03-26,128,1,Corporate,96.0,5,2025-03-22,65.0
2025-03-26,129,1,Offline TA/TO,93.0,4,2025-03-25,51.0
2025-03-26,130,0,,0.0,0,,
2025-03-27,101,0,,0.0,0,,
2025-03-27,102,1,Corporate,62.0,5,2025-03-24,29.0
2025-03-27,103,1,Transient,78.0,4,2025-03-24,76.0
2025-03-27,104,0,,0.0,0,,
2025-03-27,105,0,,0.0,0,,
2025-03-27,106,0,,0.0,0,,
2025-03-27,107,1,Corporate,82.0,3,2025-03-25,43.0
2025-03-27,108,1,Transient,118.0,5,2025-03-26,46.0
2025-03-27,109,1,Online TA,159.0,5,2025-03-26,34.0
2025-03-27,110,1,Online TA,126.0,1,2025-03-27,70.0
2025-03-27,111,1,Retail,185.0,4,2025-03-26,55.0
2025-03-27,112,1,Retail,212.0,5,2025-03-23,83.0
2025-03-27,113,1,Corporate,71.0,4,2025-03-25,54.0
2025-03-27,114,1,Offline TA/TO,98.0,5,2025-03-25,5.0
2025-03-27,115,1,Transient,150.0,3,2025-03-26,6.0
2025-03-27,116,1,Transient,58.0,3,2025-03-26,53.0
2025-03-27,117,1,Transient,120.0,3,2025-03-27,82.0
2025-03-27,118,1,Corporate,75.0,3,2025-03-26,15.0
2025-03-27,119,1,Retail,65.0,5,2025-03-24,13.0
2025-03-27,120,1,Corporate,65.0,3,2025-03-25,4.0
